"Date","Open","High","Low","Close","Adj.Close","Volume"
"2017-02-07",170.81,171.55,169.43,170.61,170.61,223664
"2017-02-08",171.38,171.74,169,170.82,170.82,58167
"2017-02-09",173.45,173.99,173.27,173.76,173.76,183508
"2017-02-10",178.65,180.58,178.45,178.96,178.96,251186
"2017-02-13",178.42,178.47,178.22,178.26,178.26,114471
"2017-02-14",174.93,176.04,173.54,174.77,174.77,94525
"2017-02-15",174.92,175.44,172.99,174.2,174.2,190058
"2017-02-16",173.94,174.14,173.08,173.69,173.69,58722
"2017-02-17",174.21,174.81,173.65,174.14,174.14,278071
"2017-02-20",179.11,181.12,178.38,178.66,178.66,245585
"2017-02-21",177.55,178.48,176.25,177.84,177.84,232541
"2017-02-23",177.79,179.12,177.67,178.33,178.33,74884
"2017-02-24",178.62,179.09,177.93,178.44,178.44,129019
"2017-02-27",178.42,179.68,178.2,179.34,179.34,146363
"2017-02-28",183.1,183.42,182.27,182.96,182.96,111196
"2017-03-01",182.49,184.02,180.64,183.35,183.35,287993
"2017-03-02",185.24,185.83,183.39,185.37,185.37,250053
"2017-03-03",186.6,188.24,184.52,187.59,187.59,68279
"2017-03-06",189.85,191.05,189.14,190.22,190.22,216477
"2017-03-07",188.2,189.25,186.16,188.64,188.64,263096
"2017-03-08",193.62,194.78,192.01,193.3,193.3,185231
"2017-03-09",191.91,193.06,191.74,192.25,192.25,168195
"2017-03-10",191.56,193.6,189.89,192,192,287260
"2017-03-13",196.82,197.01,195.76,196.1,196.1,199382
"2017-03-14",200.97,201.5,199.4,199.97,199.97,243340
"2017-03-15",197.4,198.8,195.86,196.76,196.76,271358
"2017-03-16",193.37,195.08,193.13,194.24,194.24,264472
"2017-03-17",191.07,191.71,188.91,190.34,190.34,51221
"2017-03-20",190.22,191.03,189.59,190.92,190.92,141184
"2017-03-21",191.41,192.82,190.5,191.45,191.45,279129
"2017-03-22",192.98,193.23,191.19,192.55,192.55,120122
"2017-03-23",194.08,195.41,192.64,194.2,194.2,202587
"2017-03-24",192.42,193.83,191.33,192.51,192.51,241793
"2017-03-27",189.77,191.78,188.78,189.7,189.7,215390
"2017-03-28",192.92,193.3,191.97,192.68,192.68,113856
"2017-03-29",195.14,196.54,194.39,194.9,194.9,213297
"2017-03-30",189.56,191.15,188.23,190.55,190.55,169466
"2017-03-31",190.24,190.63,189.76,190.34,190.34,176187
"2017-04-03",188,189.04,186.88,187.83,187.83,118060
"2017-04-04",182.38,182.88,181.28,182.06,182.06,55918
"2017-04-05",182.35,183.75,182.25,182.52,182.52,269821
"2017-04-06",181.97,183.26,180.82,182.36,182.36,65431
"2017-04-07",181.4,182.34,180.49,182.15,182.15,94593
"2017-04-10",182.39,184.49,181.28,182.79,182.79,169017
"2017-04-11",185.2,186.17,185.02,185.27,185.27,53618
"2017-04-12",185.54,186.53,185.4,185.89,185.89,293890
"2017-04-13",184.56,185.49,184.23,184.23,184.23,243188
"2017-04-14",182.46,184.15,179.72,182.26,182.26,112731
"2017-04-17",181.07,183.03,179.44,181.95,181.95,165601
"2017-04-18",183.02,184.62,181.84,182.85,182.85,236975
"2017-04-19",180.35,180.73,179.16,180.05,180.05,108318
"2017-04-20",179.47,180.86,177.91,179.61,179.61,161645
"2017-04-21",182.26,183.75,180.89,182.27,182.27,130589
"2017-04-24",181.79,182.7,180.77,182.03,182.03,201026
"2017-04-25",180.02,181.97,178.86,180.18,180.18,152676
"2017-04-26",178.94,181.7,178.59,179.48,179.48,271701
"2017-04-27",182.77,183.09,180.36,182.54,182.54,273814
"2017-04-28",183.42,184.94,182.88,184.1,184.1,119460
"2017-05-01",187.24,188.78,187.15,187.57,187.57,204714
"2017-05-02",187.5,189.75,185.57,188.02,188.02,291395
"2017-05-03",188.74,189.25,188.47,189.23,189.23,291578
"2017-05-04",187.5,188.03,187.45,187.7,187.7,249591
"2017-05-05",189.19,189.61,188.24,189.46,189.46,194970
"2017-05-08",187.69,188.99,187.63,188.08,188.08,66793
"2017-05-09",183.99,185.48,183.2,184.13,184.13,72814
"2017-05-11",190.04,191.19,188.44,189.98,189.98,173520
"2017-05-12",192.69,192.87,191.97,192.32,192.32,184151
"2017-05-15",194.99,197.71,194.64,195.74,195.74,211516
"2017-05-16",196.02,196.87,195.54,196.85,196.85,129482
"2017-05-17",196.42,197.57,194.59,195.11,195.11,243089
"2017-05-18",194.72,195.51,192.83,194.58,194.58,168485
"2017-05-19",193.87,194.58,193.04,193.84,193.84,118407
"2017-05-22",192.42,193.3,191.05,192.54,192.54,241214
"2017-05-23",194.92,195.25,192.23,194.63,194.63,163180
"2017-05-24",191.21,192.46,189.68,191.19,191.19,250693
"2017-05-25",193.42,193.89,192.09,193.73,193.73,173777
"2017-05-26",196.05,198.67,195.53,196.3,196.3,97445
"2017-05-29",192.63,193.22,192.05,192.83,192.83,189705
"2017-05-30",194.55,195.63,193.09,194.74,194.74,152740
"2017-05-31",201.44,204.17,199.61,201.9,201.9,285433
"2017-06-01",200.92,202.98,199.82,200.27,200.27,170752
"2017-06-02",202.93,202.95,202.4,202.87,202.87,235040
"2017-06-05",200.08,200.69,199.02,200.55,200.55,223101
"2017-06-06",204.31,205.81,202.85,203.95,203.95,157503
"2017-06-07",204.99,205.07,204.64,204.78,204.78,74731
"2017-06-08",209.82,210.55,207.74,209.91,209.91,174519
"2017-06-09",205.63,205.96,204.97,205.38,205.38,161312
"2017-06-12",204.73,206.2,204.26,205.28,205.28,115305
"2017-06-13",203.6,204.84,201.34,203.72,203.72,93251
"2017-06-14",202.57,204.81,201.21,203.18,203.18,211451
"2017-06-15",200.61,202.15,200.48,201.32,201.32,93596
"2017-06-16",198.67,199.96,197.34,198.87,198.87,118188
"2017-06-19",200.75,203.36,200.32,200.65,200.65,299211
"2017-06-20",196.9,200.48,195.77,197.44,197.44,217697
"2017-06-21",201.79,202.06,201.08,201.89,201.89,182153
"2017-06-22",197.27,198.4,196.79,198.36,198.36,138423
"2017-06-23",198.46,199.14,195.64,198.72,198.72,288899
"2017-06-26",201.07,202.1,200.15,200.37,200.37,231329
"2017-06-27",201.49,203.64,201.09,202.19,202.19,101456
"2017-06-28",200.62,202.54,200.04,201.34,201.34,54784
"2017-06-30",204.94,204.97,203.57,204.61,204.61,107428
"2017-07-03",200.94,201.31,200.18,200.2,200.2,125625
"2017-07-04",199.49,202.03,197.75,197.91,197.91,295266
"2017-07-05",199.4,200.6,197.63,198.92,198.92,71923
"2017-07-06",198.05,199,197.16,197.65,197.65,139692
"2017-07-07",203,203.3,200.91,201.78,201.78,98698
"2017-07-10",203.69,205.47,203.18,203.87,203.87,289364
"2017-07-11",204.02,205.73,202.98,204.16,204.16,133081
"2017-07-12",199.75,200.34,199.52,199.6,199.6,160714
"2017-07-13",198.89,200.46,198.26,199.74,199.74,109023
"2017-07-14",197.75,198.86,196.87,198.85,198.85,285826
"2017-07-17",199.68,199.76,197.33,198.6,198.6,170704
"2017-07-18",194.81,195.49,193.3,195.14,195.14,222881
"2017-07-19",196.39,196.88,193.92,196.66,196.66,250159
"2017-07-20",193.08,193.83,192.87,193.66,193.66,197652
"2017-07-21",193.14,193.91,191.43,193.06,193.06,163003
"2017-07-24",194.56,195.73,193,194.22,194.22,209208
"2017-07-25",191.86,192.63,189.56,191.99,191.99,153932
"2017-07-26",193.74,195.77,193.49,193.73,193.73,273551
"2017-07-27",190.51,191.22,189.75,189.96,189.96,188826
"2017-07-28",182.01,182.37,181.31,182.01,182.01,238915
"2017-07-31",183.03,184.26,182.84,183.34,183.34,225465
"2017-08-01",185.67,185.86,184.22,185.71,185.71,257511
"2017-08-02",184.5,185.78,183.37,184.96,184.96,216899
"2017-08-03",186.48,188.72,186.23,186.42,186.42,53142
"2017-08-04",182.75,183.47,182.44,183.24,183.24,283808
"2017-08-07",183.71,184.85,180.62,182.95,182.95,162988
"2017-08-08",176.35,177.7,175.32,177.67,177.67,161069
"2017-08-09",181.09,181.91,179.59,180.88,180.88,264439
"2017-08-10",185.7,187.24,184.45,185.98,185.98,251127
"2017-08-11",190.16,190.68,187.14,189.03,189.03,113041
"2017-08-14",188.87,189.37,185.62,189.01,189.01,267271
"2017-08-15",189.24,191.24,187.3,188.97,188.97,109511
"2017-08-16",184.94,187,183,184.73,184.73,227407
"2017-08-18",186.73,186.96,184.7,186.44,186.44,64097
"2017-08-21",185.77,185.91,183.37,184.66,184.66,272627
"2017-08-23",180.15,182.16,178.61,180.04,180.04,253713
"2017-08-24",178.76,180.99,176.91,177.81,177.81,201205
"2017-08-25",177.11,178.21,176.32,176.8,176.8,61669
"2017-08-28",173.96,174.76,171.88,173.62,173.62,226965
"2017-08-29",178.74,179.75,177.88,178.07,178.07,168903
"2017-08-30",178.17,178.65,176.93,178.08,178.08,166449
"2017-08-31",181.4,182.34,180.38,181.01,181.01,282273
"2017-09-01",173.85,174.23,173.01,174,174,134589
"2017-09-04",172.93,173.56,171.86,172.87,172.87,122216
"2017-09-05",171.19,172.45,170.62,171.17,171.17,133224
"2017-09-06",167.76,169.08,167.57,168.08,168.08,286424
"2017-09-07",173.08,173.45,170.79,172.03,172.03,195742
"2017-09-08",168.15,168.47,167.96,168.43,168.43,65659
"2017-09-11",169.1,169.8,168.64,169.28,169.28,260186
"2017-09-12",172.16,172.24,170.41,171.48,171.48,136420
"2017-09-13",171.98,173.26,171.22,171.99,171.99,166945
"2017-09-14",170.38,171.65,169.47,169.79,169.79,193525
"2017-09-15",171.92,172.81,171.55,172.23,172.23,127109
"2017-09-18",172.72,173.68,172.42,172.73,172.73,279693
"2017-09-19",169.89,170.54,169.21,170.02,170.02,169383
"2017-09-20",166.05,166.66,163.99,166.53,166.53,266511
"2017-09-21",171.64,172.32,171.25,171.8,171.8,97643
"2017-09-22",169.76,171.54,169.39,170.1,170.1,241962
"2017-09-25",165.84,167.38,165.37,165.42,165.42,260715
"2017-09-26",166.64,167.49,166.51,166.79,166.79,88114
"2017-09-27",167.57,167.93,165.52,167.61,167.61,95089
"2017-09-28",163.85,165.75,163.77,164.26,164.26,144116
"2017-10-02",158.52,160.05,156.76,159.29,159.29,258016
"2017-10-03",160.63,164.15,159.18,162.06,162.06,105987
"2017-10-04",164.58,166.4,163.63,163.66,163.66,102412
"2017-10-05",162.87,164.07,160.47,162.5,162.5,296962
"2017-10-06",160.82,162.04,159.94,160.51,160.51,239823
"2017-10-09",160.13,161.99,158.46,161.21,161.21,261614
"2017-10-10",161.97,162.17,160.83,161.64,161.64,109612
"2017-10-11",163.47,163.83,162.88,163.22,163.22,142826
"2017-10-12",162.26,163.46,161.87,162.3,162.3,209667
"2017-10-13",164.94,165.57,164.45,164.54,164.54,158403
"2017-10-16",163.08,166.1,161.38,162.53,162.53,187223
"2017-10-17",161.72,162.69,161.62,161.78,161.78,130620
"2017-10-18",164.58,165.95,162.8,163.62,163.62,234951
"2017-10-19",166.59,167.39,164.75,166.1,166.1,248513
"2017-10-20",161.91,162.21,160.52,161.32,161.32,137269
"2017-10-23",161.48,162.94,160.46,161.63,161.63,94845
"2017-10-24",163.09,163.51,162.06,163.15,163.15,253917
"2017-10-25",159.21,159.7,158.3,159.65,159.65,269941
"2017-10-26",161.05,163.28,158.61,160.85,160.85,240355
"2017-10-27",159.03,159.33,158.39,158.9,158.9,183136
"2017-10-30",161.43,161.44,161.3,161.38,161.38,271632
"2017-10-31",162.4,163.65,162.02,162.73,162.73,154745
"2017-11-01",164.54,164.89,163.65,164.66,164.66,103185
"2017-11-02",165.99,166.77,164.99,165.01,165.01,297533
"2017-11-03",166.73,168.24,166.15,167.19,167.19,282686
"2017-11-06",170.5,170.81,170.07,170.71,170.71,207591
"2017-11-07",175.05,176.75,174.39,175.79,175.79,171661
"2017-11-08",175.12,176.68,173.96,175.77,175.77,143763
"2017-11-09",169.75,170.41,168.9,169.89,169.89,241354
"2017-11-10",169.82,171.14,168.89,170.02,170.02,179191
"2017-11-13",170.28,171.49,169.86,170.6,170.6,267474
"2017-11-14",169.86,170.26,169.73,170.25,170.25,136701
"2017-11-15",171.65,171.85,170.76,171.76,171.76,279285
"2017-11-16",175,175.8,172.34,174.41,174.41,50280
"2017-11-17",172.92,173.41,172.76,173.11,173.11,216577
"2017-11-20",171.73,173.43,171.38,172.4,172.4,262056
"2017-11-21",172.92,174.49,171.08,173.48,173.48,276037
"2017-11-23",171.5,173.06,170.81,172.38,172.38,228997
"2017-11-24",166.99,167.8,166.99,167.36,167.36,67173
"2017-11-27",164.12,165.97,163.84,164.6,164.6,107468
"2017-11-28",160.82,161.54,159.89,161.37,161.37,105122
"2017-11-29",160.31,161.57,159.06,159.36,159.36,101649
"2017-11-30",158.58,158.65,157.49,157.75,157.75,113462
"2017-12-01",159.92,161.44,158.66,158.7,158.7,276345
"2017-12-04",161.46,163.04,161.08,161.08,161.08,293339
"2017-12-05",159.3,160.16,158.36,159.37,159.37,229797
"2017-12-06",156.55,157.96,156.41,157.04,157.04,139814
"2017-12-07",154.12,155.2,153.7,154.63,154.63,96053
"2017-12-08",153.49,154.64,153.45,153.72,153.72,82009
"2017-12-11",153.8,153.98,152.87,153.21,153.21,226091
"2017-12-12",154.68,154.99,153.85,154.37,154.37,139010
"2017-12-13",154.08,154.42,153.56,153.67,153.67,200147
"2017-12-14",148.84,149.66,148.1,148.93,148.93,111448
"2017-12-15",148.07,149.17,147.16,148.77,148.77,58648
"2017-12-18",151.61,152.77,149.69,151.46,151.46,68247
"2017-12-19",154.11,154.82,153.15,154.21,154.21,190608
"2017-12-20",152.3,153.62,151.85,152.44,152.44,62234
"2017-12-21",149.92,149.99,148.27,148.94,148.94,64367
"2017-12-22",154.88,155.14,154.12,154.48,154.48,75436
"2017-12-25",154.04,154.89,152.67,154.15,154.15,63921
"2017-12-26",153.09,155.01,152.51,153.97,153.97,273943
"2017-12-27",154.85,155.01,154.18,154.99,154.99,299288
"2017-12-28",151.73,152.2,149.33,151.28,151.28,212384
"2017-12-29",149.84,149.88,148.14,149.67,149.67,297436
"2018-01-01",146.38,147.16,144.55,146.26,146.26,272869
"2018-01-02",145.24,145.74,143.79,144.78,144.78,247329
"2018-01-03",145.01,145.78,144.59,145.09,145.09,61196
"2018-01-04",142.01,142.88,141.77,142.16,142.16,126463
"2018-01-05",143.35,145.54,142.77,143.46,143.46,247838
"2018-01-08",144.44,144.74,143.59,144.12,144.12,230425
"2018-01-09",142.1,142.79,140.39,142.21,142.21,96827
"2018-01-10",143.06,143.44,141.7,142.74,142.74,185007
"2018-01-11",143.85,145.47,143.41,144.38,144.38,242857
"2018-01-12",146.17,147.82,145.53,146.72,146.72,170566
"2018-01-15",146.36,147.2,144.79,146.3,146.3,161387
"2018-01-16",146.47,146.54,143.1,146.14,146.14,127854
"2018-01-17",145.81,146.04,145.71,145.99,145.99,199555
"2018-01-18",148.93,150.22,147.64,149.19,149.19,202343
"2018-01-19",150.46,153.35,150.13,151.76,151.76,182687
"2018-01-22",153.87,154.31,153.39,153.7,153.7,164233
"2018-01-23",152.67,154.6,152.18,153.08,153.08,257450
"2018-01-24",154.17,156.25,153.96,153.99,153.99,260869
"2018-01-25",155.63,156.41,154.29,154.96,154.96,239745
"2018-01-26",152.36,154.07,151.36,152.59,152.59,124283
"2018-01-29",148.99,149.66,148.47,148.68,148.68,240398
"2018-01-30",150.09,150.64,149.17,150.16,150.16,174431
"2018-01-31",146.92,147.03,145.79,146.76,146.76,175658
"2018-02-01",146.3,147.4,145.53,146.8,146.8,232427
"2018-02-02",147.58,149.05,146.92,147.4,147.4,144232
"2018-02-05",149.27,149.39,147.51,148.69,148.69,166576
"2018-02-07",147.04,148.24,146.39,147.56,147.56,124856
"2018-02-08",150.03,150.77,148.74,149.79,149.79,196920
"2018-02-09",153.51,154.57,152.96,153.74,153.74,87823
"2018-02-12",156.06,157.13,155.78,155.82,155.82,204675
"2018-02-13",151.24,151.59,149.86,151.32,151.32,225594
"2018-02-15",154.78,154.9,154.38,154.46,154.46,192079
"2018-02-19",157.36,158.44,156.52,157.22,157.22,194517
"2018-02-20",157.26,157.74,156.69,157.04,157.04,223741
"2018-02-21",157.09,157.75,156.3,156.91,156.91,77270
"2018-02-22",159.49,159.65,157.99,159.36,159.36,50651
"2018-02-23",161.15,163.46,160.35,161.11,161.11,293418
"2018-02-26",164,164.6,163.26,163.55,163.55,127679
"2018-02-27",169.81,170.77,169.25,169.44,169.44,208911
"2018-02-28",171.59,171.87,170.47,171.18,171.18,66434
"2018-03-01",172.34,173.2,170.33,171.77,171.77,288755
"2018-03-02",166.4,167.33,165.31,166.12,166.12,187658
"2018-03-05",172.8,173.15,172.71,172.88,172.88,291212
"2018-03-06",171.12,172.25,170.82,171.68,171.68,247841
"2018-03-07",177.59,178.54,177.3,177.85,177.85,146393
"2018-03-08",178.43,179.1,177.13,178.9,178.9,101867
"2018-03-09",182.92,184.97,182.51,183.08,183.08,184992
"2018-03-12",182.55,183.03,180.36,182.84,182.84,100783
"2018-03-13",184.19,184.54,184.15,184.29,184.29,289790
"2018-03-14",184.37,186.71,184.32,184.94,184.94,250254
"2018-03-15",184.14,184.8,183.01,184.48,184.48,52536
"2018-03-16",184.4,184.97,183.79,184.2,184.2,123343
"2018-03-19",187.18,187.99,185.13,187.06,187.06,158787
"2018-03-20",186.32,187.5,183.49,186.55,186.55,150943
"2018-03-21",181.45,182.92,179.72,180.9,180.9,213076
"2018-03-22",179.54,180.48,179.06,180.42,180.42,227002
"2018-03-23",182.2,183.43,180.85,181.94,181.94,266523
"2018-03-26",184.54,186.02,182.9,183.68,183.68,187027
"2018-03-27",185.2,185.53,183.25,185.43,185.43,167328
"2018-03-28",180.99,183.58,180.07,180.78,180.78,274636
"2018-03-29",181.53,183.63,180.56,181.83,181.83,293890
"2018-03-30",184.51,185.22,181.61,184.53,184.53,183476
"2018-04-02",188.58,189.39,185.74,188.12,188.12,103571
"2018-04-03",187.02,189.45,186.04,187.54,187.54,94001
"2018-04-04",186.38,187.19,184.9,186.69,186.69,222899
"2018-04-05",191.22,193.09,190.35,190.91,190.91,193403
"2018-04-06",186.42,186.81,185.55,186.19,186.19,185766
"2018-04-09",185.48,185.86,184.19,185.03,185.03,155695
"2018-04-10",187.05,188.06,185.53,186.35,186.35,111807
"2018-04-11",182.31,183.8,180.77,181.89,181.89,264097
"2018-04-12",182.11,182.74,180.23,182.7,182.7,247866
"2018-04-13",187.99,188.53,187.42,187.9,187.9,296317
"2018-04-16",187.72,189.23,187.6,187.95,187.95,177863
"2018-04-17",187.22,188.13,187.18,187.22,187.22,71260
"2018-04-18",189.13,189.4,188.43,188.61,188.61,82345
"2018-04-19",188.03,188.79,187.41,187.88,187.88,101142
"2018-04-20",190.32,194.56,188.21,190.23,190.23,294203
"2018-04-23",192.79,194.7,192.38,192.86,192.86,154862
"2018-04-24",193.16,195.91,192.91,192.93,192.93,107507
"2018-04-25",188.91,189.6,187.71,189.58,189.58,135265
"2018-04-26",185.66,186.1,184.56,185.89,185.89,289786
"2018-04-27",185.19,186.1,183.46,184.29,184.29,91875
"2018-04-30",186.9,187.68,186.03,186.55,186.55,100283
"2018-05-01",180.61,182.21,179.61,181.13,181.13,220798
"2018-05-02",175.41,176.79,174.81,176.06,176.06,56648
"2018-05-03",173.88,174.49,173.01,174.38,174.38,185735
"2018-05-04",175.77,176.41,174.7,175.47,175.47,191113
"2018-05-07",173.34,173.97,171.99,173.12,173.12,175433
"2018-05-08",175.17,175.56,175.06,175.47,175.47,207079
"2018-05-09",176.21,178.07,174.91,176.4,176.4,282342
"2018-05-10",176.52,177.01,173.25,176,176,296562
"2018-05-11",178.05,179.46,177.97,178.22,178.22,214932
"2018-05-14",179.28,180.09,177.87,179.31,179.31,217412
"2018-05-15",178.35,179.19,177.32,178.16,178.16,182845
"2018-05-16",178.74,179.12,178.62,178.83,178.83,166888
"2018-05-17",180.23,181.18,179.37,180.63,180.63,94141
"2018-05-21",179.32,181.18,178.97,179.91,179.91,68465
"2018-05-22",182.52,183.27,179.77,182.27,182.27,117140
"2018-05-23",186.22,186.57,185.02,185.47,185.47,233640
"2018-05-24",186.44,187.17,186.09,186.3,186.3,247012
"2018-05-25",187.21,187.4,185.57,186.76,186.76,61322
"2018-05-28",186.24,188.83,185.88,186.6,186.6,162618
"2018-05-29",192.63,192.78,191.75,192.71,192.71,127327
"2018-05-30",193.49,193.6,192.49,193.56,193.56,256877
"2018-05-31",192.33,193.76,190.66,193.16,193.16,139244
"2018-06-01",186,187.36,185.35,185.95,185.95,95961
"2018-06-04",181.9,182.95,181.09,181.64,181.64,299636
"2018-06-05",181.86,181.92,180.08,181.49,181.49,172606
"2018-06-06",182.82,183.59,179.82,182.1,182.1,91136
"2018-06-07",182.11,183.32,181.84,182.91,182.91,269507
"2018-06-08",185.57,185.77,184.71,185.22,185.22,293718
"2018-06-11",185.14,185.3,183.97,184.74,184.74,179041
"2018-06-12",188.04,188.29,186.89,188.16,188.16,290079
"2018-06-13",185.95,187.68,184.09,185.62,185.62,168352
"2018-06-14",181.53,182.91,179.42,182.31,182.31,83363
"2018-06-15",179.12,180.14,178.34,179,179,237842
"2018-06-18",179.35,181.23,177.74,181.05,181.05,177895
"2018-06-19",181.05,181.35,179.99,180.88,180.88,143327
"2018-06-20",183.95,184.66,182.69,183.07,183.07,69497
"2018-06-21",183.24,183.64,181.96,182.39,182.39,156813
"2018-06-22",179.39,181.13,178,180.83,180.83,230249
"2018-06-25",180.17,181.35,178.68,179.88,179.88,117232
"2018-06-26",174.76,175.76,174.49,174.94,174.94,99718
"2018-06-27",171.91,173.62,169.79,171.92,171.92,157859
"2018-06-28",167.14,168.43,166.08,168.25,168.25,169972
"2018-06-29",171.16,171.84,169.63,170.97,170.97,160554
"2018-07-02",169.22,170.21,166.72,169.49,169.49,248372
"2018-07-03",171.74,171.93,170.73,171.54,171.54,291329
"2018-07-04",175.4,177.34,173.72,175.5,175.5,274093
"2018-07-05",174.51,175.28,173.65,175.05,175.05,80281
"2018-07-06",176.02,176.12,175.39,175.84,175.84,138720
"2018-07-09",171.58,171.79,171.26,171.28,171.28,155192
"2018-07-10",169.25,169.32,168.82,169.23,169.23,268966
"2018-07-11",169.71,170.46,169.32,169.42,169.42,184898
"2018-07-12",169.99,171.24,169.49,170.23,170.23,201241
"2018-07-13",168.99,170.24,167.26,168.34,168.34,243289
"2018-07-16",174.98,176.2,174.26,175.17,175.17,206019
"2018-07-17",173.72,174.45,173.41,174.02,174.02,103914
"2018-07-18",174.78,175.08,174.04,174.24,174.24,207988
"2018-07-19",176.58,177.7,175.62,175.99,175.99,196541
"2018-07-20",176.33,176.99,175.61,175.97,175.97,273570
"2018-07-23",174.44,174.63,173.3,174.33,174.33,74772
"2018-07-24",177.96,178.32,176.76,177.11,177.11,183034
"2018-07-25",180.91,183.21,180.35,181.46,181.46,128822
"2018-07-26",182.05,183.63,181.19,181.43,181.43,190468
"2018-07-27",183.96,185.13,182.48,183.02,183.02,263271
"2018-07-30",182.83,183.31,182.74,182.8,182.8,136875
"2018-07-31",185.97,187.42,185.16,185.65,185.65,298614
"2018-08-01",182.82,183.73,181.54,182.48,182.48,73267
"2018-08-02",189.57,190.23,188.24,188.89,188.89,79547
"2018-08-03",186.75,188.19,186.61,187.24,187.24,225293
"2018-08-06",183.69,183.94,181.44,183.2,183.2,167789
"2018-08-07",181.35,182.63,181.22,182.29,182.29,241713
"2018-08-08",183.88,184.22,180.93,182.74,182.74,170828
"2018-08-09",186.93,188.63,186.52,187.25,187.25,60355
"2018-08-10",189.68,191.2,189.64,189.86,189.86,197385
"2018-08-13",190.47,192.84,189.07,190.33,190.33,108560
"2018-08-14",185.72,186.7,185.35,186.42,186.42,84544
"2018-08-15",183.91,184.58,183.33,184.05,184.05,275901
"2018-08-16",183.69,184.97,182.79,183.66,183.66,172042
"2018-08-17",190.55,191.4,190.37,190.74,190.74,243808
"2018-08-20",186.61,186.75,185.22,185.48,185.48,273331
"2018-08-21",187.67,190.53,186.34,188.68,188.68,224166
"2018-08-22",187.19,187.47,187.17,187.25,187.25,169817
"2018-08-23",192.66,194.83,191.62,191.98,191.98,109762
"2018-08-24",188.28,191.27,187.86,188.76,188.76,101887
"2018-08-27",189.14,191.53,188.07,189.22,189.22,281505
"2018-08-28",187.24,189.91,185.9,186.16,186.16,58475
"2018-08-30",192.53,194.22,192.11,192.99,192.99,246336
"2018-08-31",197.98,199.15,197.23,198.7,198.7,97451
"2018-09-03",201.51,201.91,199.6,201.13,201.13,202279
"2018-09-04",206.22,207.2,204.82,206.76,206.76,223741
"2018-09-06",209.92,210.63,208.99,210.33,210.33,108165
"2018-09-10",209.41,209.7,206.48,208.87,208.87,124830
"2018-09-11",208.44,211.02,206.65,208.35,208.35,199718
"2018-09-12",211,212.76,209.26,212.23,212.23,287451
"2018-09-13",213.68,214.43,213.22,214.02,214.02,86370
"2018-09-14",216.01,217.11,215.22,215.55,215.55,210738
"2018-09-17",213.45,214.57,211.24,212.26,212.26,146653
"2018-09-18",209.7,210.72,209.61,210.4,210.4,186523
"2018-09-19",207.91,209.97,206.37,208.05,208.05,209467
"2018-09-20",209.29,211.21,208.27,209.35,209.35,261976
"2018-09-21",205.84,208.46,203.32,206.3,206.3,204593
"2018-09-24",207.24,208.13,206.12,208.1,208.1,165453
"2018-09-25",205.81,209.19,202.31,204.68,204.68,172253
"2018-09-26",211.28,212.88,210.31,210.35,210.35,246356
"2018-09-27",210.97,212.7,209.51,211.87,211.87,67174
"2018-09-28",208.52,209.72,207.17,209.7,209.7,294509
"2018-10-01",210.35,212.04,209.96,210.53,210.53,144622
"2018-10-02",209.75,210.12,208.87,209.48,209.48,148238
"2018-10-03",210.62,211.24,208.42,210.7,210.7,271142
"2018-10-04",212.25,213.06,210.52,211.54,211.54,268655
"2018-10-05",208.23,210,206.36,208.38,208.38,274559
"2018-10-08",205.25,206.76,203.39,205.97,205.97,195926
"2018-10-09",207.9,208.16,206.04,206.96,206.96,153384
"2018-10-10",211.96,212.11,211.83,212.11,212.11,91683
"2018-10-11",215.44,216.69,214.57,215.62,215.62,215873
"2018-10-12",213.5,214.38,213.45,213.67,213.67,110951
"2018-10-15",216.42,219.39,214.7,216.38,216.38,113326
"2018-10-16",214.78,218.43,211.9,216.29,216.29,115222
"2018-10-17",217.78,219.83,216.31,217.33,217.33,164457
"2018-10-18",218.72,218.95,218.2,218.24,218.24,295138
"2018-10-19",227.17,228.62,225.07,226.74,226.74,283874
"2018-10-22",222.5,223.3,219.52,222.78,222.78,84687
"2018-10-23",223.25,223.29,222.39,223.18,223.18,289669
"2018-10-24",216.35,217.94,215.34,217.29,217.29,204778
"2018-10-25",219.51,221.63,219.22,219.28,219.28,198657
"2018-10-26",222.4,223.85,219.19,222.95,222.95,57736
"2018-10-29",228.75,229.98,226.76,227.85,227.85,76877
"2018-10-30",220.73,221.97,219.51,221.34,221.34,156495
"2018-10-31",221.4,223.19,219.8,222.78,222.78,232727
"2018-11-01",228.29,231.36,228.08,228.17,228.17,188498
"2018-11-02",225.71,227.48,225.42,226.82,226.82,187308
"2018-11-05",225.54,230.13,225.13,226.17,226.17,267834
"2018-11-06",226.65,229.07,225.97,226.11,226.11,144332
"2018-11-07",228.69,228.74,226.53,227.42,227.42,109690
"2018-11-08",229.57,231.49,226.94,229.75,229.75,106028
"2018-11-09",235.05,235.29,233.93,234.36,234.36,232975
"2018-11-12",233.13,237.01,232.95,234.1,234.1,271632
"2018-11-13",236.08,237.35,234.56,234.86,234.86,59482
"2018-11-14",243.69,244.92,241.94,243.69,243.69,122155
"2018-11-15",244.77,245.36,244.51,245.34,245.34,87775
"2018-11-16",246.4,247.48,244.03,246.11,246.11,172033
"2018-11-19",240.64,243.15,239.06,241.23,241.23,138382
"2018-11-20",241.35,244.59,239.26,241.31,241.31,238642
